AQW00061705          44C    48C    53C    29C    10C     1C     2C     1C     4C     7C    21C    33C
USC00315820           0Q     0Q     0Q    11Q    30Q   117Q   174Q   103Q    49Q     0Q     0Q     0Q
USC00315830           0S     0S     0S -7777S     1S    18S    58S    35S     7S     1S     0S     0S
USC00315838           0C     0C     0C     0C     3C    51C   109C    67C    13C     0C     0C     0C
USC00315890           0S     0S     0S     1S     4S    42S    81S    61S    20S -7777S     0S     0S
USC00315923           0S     0S     0S     0S     0S     0S     0S     0S     0S     0S     0S     0S
USC00315996           0S     0S     0S     2S     7S    52S    96S    68S    17S     1S     0S     0C
USC00316001           0C     0C     0C -7777C     0C    27C    69S    55C    14C -7777S     0C     0S
USC00316122           0Q     0Q     0Q     6Q    12Q    94Q   134Q    91Q    26Q     0Q     0Q     0Q
USC00316256           0S     0S     0C     3C     7C    55C    97C    76S    16C     1C     0C     0C
USC00316341           0C     0C     0C     0C     1C     7S    33C    26S     7C     0C     0C     0C
USC00316349           0R     0R     0R     0R     0R     5R    28R    13R     0R     0R     0R     0R
USC00316422           0Q     0Q     0Q     7Q    10Q    84Q   147Q    92Q    34Q     0Q     0Q     0Q
USC00316507           0R     0R     0R     5R     7R    51R   104R    75R    22R     2R     0R     0R
USC00316510           0R     0R     0R     4R     9R    77R   136R    93R    19R     1R     0R     0R
USC00316676           0Q     0Q     1Q     5Q    21Q    89Q   144Q    82Q    24Q     1Q     0Q     0Q
USC00316805           0C     0C     0C -7777C     2C    14C    42C    30C     6S     0S     0S     0C
USC00316853           0C     0C     0C     6C    24C    96C   139S   103S    26S     3S     0S     0C
USC00317056           0R     0R     0R     3R    22R    92R   157R    90R    23R     1R     0R     0R
USC00317074           0S     0C     0C     4C    11S    75S   132S   101S    29S     1S     0S     0S
USC00317079           0S     0S     0S     6S    22S   103S   166S   125S    35S     2S     0S     0S
USC00317170           0Q     0Q     0Q     3Q    15Q    90Q   145Q   103Q    23Q     0Q     0Q     0Q
USC00317202           0C     0C     0S     1C     6C    64C   103C    82C    24C     1C     0S     0C
USC00317319           0S     0C     0C     5C     9S    78S   141S   103C    30S     2C     0C     0S
USC00317346           0Q     0Q     0Q     0Q     0Q     0Q     5Q     3Q     0Q     0Q     0Q     0Q
USC00317516           0S     0S     0S     7S    11S    65S   119S    87S    28C     1C     0C     0S
USC00317548           0R     0R     0R     0R     1R    38R    63R    57R    13R     0R     0R     0R
USC00317615           0S     0C     0S     1C     7S    73S   141S   106S    29S     1S     0S     0S
USC00317618           0S     0S     0S     1S     8S    72S   109S    89S    23S     1S     0S     0S
USC00317656           0C     0C     0C     7S    19C   113C   165C   116C    34S     3C     0C     0S
USC00317813           0Q     0Q     0Q     2Q     2Q    28Q   125Q    79Q    27Q     0Q     0Q     0Q
USC00317845           0S     0S     0R     1S    10S    86S   151S   110S    36S     2S     0S     0S
USC00317924           0S     0S     0S     3S     8S    70C   117S    92S    23S     1S     0S     0S
USC00317994           0S     0S     0S     5S    17C    82C   135C    94C    22C -7777C     0C     0S
USC00318113           0S     0S     0S     3S    14S   106S   191S   163R    56S     7S -7777S     0S
USC00318158           0Q     0Q     0Q     3Q     3Q    13Q    53Q    53Q     5Q     0Q     0Q     0Q
USC00318221           0Q     0Q     0Q     2Q     0Q     0Q     2Q     4Q     0Q     0Q     0Q     0Q
USC00318292           0S     0S     0S     1S     7S    49S    91S    61C    14S -7777S     0S     0S
USC00318380           0Q     0Q     0Q     4Q     0Q    54Q    98Q    55Q    23Q     0Q     0Q     0Q
USC00318448           0S     0S     0S     0S     0R     0R     0R     0R     0R     0R     0R     0R
USC00318492           0S     0S     0S     1S     3S    29S    69S    56S    16S     1S     0S     0S
USC00318500           0S     0S     0S     4S    16S    83S   139S    99S    26S     3S     0S     0S
USC00318519           0R     0R     0R     1R     9R    66R    89R    65R    16R     1R     0R     0R
USC00318694           0S     0S     0S     0S -7777S     0S     1S     4S     0S     0S     0S     0S
USC00318744           0C     0C     0C     1C     3C    36C    80C    50C     8C     0C     0S     0C
USC00318964           0C     0C     0C     4C    22C   112C   173C   134C    40C     3C     0C     0C
USC00319026           0Q     0Q     0Q     8Q    28Q    93Q   174Q   126Q    33Q     4Q     0Q     0Q
USC00319081           0R     0R     0R     3S    17S    94R   159R   113R    39R     4R     0R     0R
USC00319100           0Q     0Q     0Q     2Q    10Q   101Q   143Q    97Q    37Q     0Q     0Q     0Q
USC00319123           0C     0C     0C     1C     4C    30C    66C    51C     9C     0C     0C     0C
USC00319147           0S     0S     0S     0S -7777S     1S     3S     3S     0S     0S     0S     0S
USC00319357           0S     0S     0S     6S    26S   103S   169S   119S    43R     4S     0S     0S
USC00319423           0S     0S -7777S     7S    27S   103S   161S   112S    29S     1S     0S     0S
USC00319440           0S     0S     0S     3S    12S    74S   122S    99S    21S     3S     0S     0S
USC00319461           0Q     0Q     0Q     0Q     7Q    80Q   179Q   100Q    20Q     7Q     0Q     0Q
USC00319467           0C     0C -7777C     7S    26C   104C   175C   133C    43C     2C     0C     0C
USC00319476           0C     0S     0C     5C    28C   106C   173C   130C    41C     3C     0S     0C
USC00319555           0C     0C     0C     2C     6C    56C    97C    73C    20C     0C     0C     0C
USC00319675           0C     0C     0C     1C     5C    48C    96C    60C    19C     1C     0C     0C
USC00319704           0R     0R     0R     5R    17R   110R   151R    99R    31R     2R     0R     0R
USC00320127           0R     0R     0R     2R     6R    26R    91R    78R    16R     3R     0R     0S
USC00320209           0R     0R     0R     1R     4S    30R   107R   116R    30R     1R     0R     0R
USC00320382           0S     0C     0C     0C     3C    16S    59C    50C    12C -7777C     0C     0S
USC00320590           0R     0R     0R -7777R     2R    22S    78S    81S    20S     1S     0R     0R
USC00320626           0R     0R     0S     0S -7777S     8R    15R    17R     1R     0R     0R     0R
USC00320766           0S     0S     0S     4S    10R    34R    99R   106R    27R     3R     0R     0R
USC00320767           0Q     0Q     0Q     0Q     3Q     5Q    60Q    73Q    18Q     0Q     0Q     0Q
USC00320817           0Q     0Q     0Q     0Q     0Q     0Q    33Q    50Q     8Q     0Q     0Q     0Q
USC00320941           0S     0C     0C     0C     4C    11C    22C    31S     6C -7777C     0C     0C
USC00320961           0R     0R     0R     1R     3R    19R    43R    49R     9R     1R     0R     0R
USC00320995           0C     0C     0C     1C     1C    15C    68C    68S    19S     1S     0C     0C
USC00321052           0R     0R     0R     1R     7R    33R    91R   102R    26R     2R     0R     0R
USC00321225           0S     0S     0S     1S     4S    21S    50S    67S    12S     1S     0S     0S
USC00321360           0R     0R     0R -7777R -7777R    14R    28R    26R     7R -7777R     0R     0R
USC00321362           0R     0R     0R     1S     5S    16S    41S    44S     8S     1S     0R     0R
USC00321370           0R     0R     0R     1R     4R    19R    61R    71R    14R     1R     0R     0R
USC00321408           0R     0R     0R -7777R     6R    23R    40R    42R    10R     1R     0S     0S
USC00321435           0C     0C     0C     1C     4S     9C    15S    19C     2C     1C     0S     0C
USC00321456           0C     0C     0S     1S     4C    21S    70C    69S    17C     1C     0C     0C
USC00321686           0S     0S     0S     1S     7S    22C    50S    50S    10S -7777S     0S     0S
USC00321766           0S     0S     0S -7777S     4S    14S    24S    27S     4S -7777S     0S     0S
USC00321871           0C     0C     0C     1C     4C    22C    49C    51C     9C     0C     0C     0C
USC00322188           0C     0C     0C -7777C     3C    19S    71C    78C    19C     1C     0C     0C
USC00322193           0S     0S     0S     1S     2S    24S    76S    76S    17S     1S     0S     0S
USC00322304           0S     0S     0S     1C     5S    18C    41S    55C    11C -7777S     0S     0S
USC00322365           0R     0R     0R     1R     6R    29R    94R   108R    29R     1R     0R     0R
USC00322482           0R     0R     0R     0R     2R    16R    48R    47R     5R     2R     0R     0R
USC00322525           0S     0S     0S     0S     1S    12S    19S    23S     3S     0S     0S     0S
USC00322536           0R     0R     0S     1R     4S    23S    54R    62S    11S -7777R     0R     0R
USC00322605           0R     0R     0R     1R     6R    21R    58S    48S    11S -7777R     0R     0R
USC00322695           0R     0R     0R     1R     4R    23R    49R    42R    12R -7777R     0R     0R
USC00322809           0C     0S     0C -7777S     3S    19S    85C    82S    21S     1S     0C     0S
USC00322949           0R     0S     0S -7777S     4R    17S    42S    41R     9R     0S     0R     0S
USC00323004           0R     0R     0R     0R     3R    16R    69R    62R    18R     1R     0R     0R
USC00323117           0S     0S     0C -7777C     4S    23C    50S    42S    10S -7777C     0S     0C
USC00323196           0S     0S     0S     0S     2S    15C    40S    46C     9C -7777S     0S     0S
USC00323207           0R     0R     0R     2R     8R    39R   103R   102R    20R     4R     0R     0R
USC00323217           0R     0R     0R     1R     4R    24R    59R    75R    15R     0R     0R     0R
USC00323287           0C     0C     0C     1S     4S    18C    52C    39C     8C     0C     0C     0C
USC00323309           0R     0R     0R     1R     2R    15R    50R    41R     9R     1R     0R     0R
USC00323376           0S     0S     0S -7777S     1S    16S    42C    51C    12S -7777S     0S     0S
USC00323594           0R     0R     0R     1R    10R    24R    38R    35R     7R -7777R     0R     0R
USC00323621           0S     0S     0S     1S     4S    17S    29S    29S     4S -7777R     0S     0R
USC00323686           0R     0R     0R     1R     3R    29R    55R    65R    11R     1R     0R     0R
USC00323705           0R     0R     0R -7777R     2R    19R    75R    74R    14R -7777R     0R     0R
USC00323908           0R     0R     0R     0R     4R    26R    64R    49R    10R     1R     0R     0R
USC00323963           0S     0S     0S     0S     4S    14C    29C    43C    10C     1C     0S     0S
USC00324013           0R     0R     0S -7777S     2R    15S    36R    38R     7S     0S     0S     0S
USC00324083           0R     0R     0R     0R     3R    10R    52R    41R     7R     1R     0R     0R
USC00324091           0R     0R     0R     1R     3R    23R    81R    78R    21S     2S     0S     0S
USC00324102           0R     0R     0R -7777R     2R    18R    65R    72R    13R     1R     0R     0R
USC00324178           0R     0R     0R     1R     2R    20R    79R    78R    21R     2R     0R     0R
USC00324180           0Q     0Q     0Q     0Q     1Q    13Q    86Q    90Q    29Q     0Q     0Q     0Q
USC00324203           0S     0S     0S -7777R     5S    19S    38S    36S     6S -7777S     0S     0S
USC00324343           0R     0R     0R     1R     1R    17R    33R    38R    11R     0R     0R     0R
USC00324418           0S     0S     0S -7777S     3S    18S    45C    42S     8C     0C     0S     0S
USC00324571           0C     0C     0C     1C     7C    25S    76S    85S    20S -7777S     0C     0C
USC00324646           0S     0S     0S     1S     4S    14S    33S    49S    10S     1S     0S     0S
USC00324722           0R     0R     0R     1R     1R    12R    72R    89R    20R     0R     0R     0R
USC00324937           0S     0S     0S     1S     7S    25S    62S    53S    13C     1S     0S     0S
USC00324958           0C     0C     0C     0C     1S     7C    10C    16S     3S -7777C     0C     0C
USC00325013           0R     0R     0R     0R     4R    18R    24R    25R     4R -7777R     0R     0R
USC00325078           0S     0R     0S     0S     4S    20R    30R    42R     8R     1R     0R     0R
USC00325186           0Q     0Q     0Q     0Q     6Q    16Q    41Q    35Q    10Q     0Q     0Q     0Q
USC00325210           0R     0R     0R     1R     5R    29R    73R    66R    14R     1R     0R     0R
USC00325211           0Q     0Q     0Q     0Q     0Q     0Q    57Q    77Q    11Q     0Q     0Q     0Q
USC00325220           0S     0S     0S     1S     7S    29S    63S    51S    16S     1S     0S     0S
USC00325479           0S     0S     0C -7777C     4C    20C    63C    60C    16C     1C     0C     0C
USC00325638           0S     0S     0S -7777S     3S    18S    46S    58S    12S -7777S     0S     0S
USC00325660           0R     0R     0R     0R     6R    16R    27R    31R    10R     0R     0R     0R
USC00325710           0S     0S     0S     1S     5S    24S    62S    72S    13S -7777S     0S     0S
USC00325730           0S     0S     0S     1S     3S    14C    34C    36C     7C -7777C     0C     0C
USC00325754           0C     0S     0C     1C     8S    28C    55C    51S    13C     1S     0C     0C
USC00325764           0R     0R     0R     2R     2R    25R    45R    38R     9R     0R     0R     0R
USC00325813           0S     0S     0R     1S     4S    30S   114S   114S    30S     1S     0S     0S
USC00325848           0R     0R     0R     0R     1R     9R    16R    28R     8R     0R     0R     0R
USC00325993           0C     0C     0C     0S     3C    15S    28C    41S     9C     1C     0S     0C
USC00326015           0R     0S     0S     1S     3R    27S    78S    89S    19R -7777R     0R     0R
USC00326025           0S     0S     0S -7777C     4S    20R    32S    49S    12S     1S     0S     0S
USC00326155           0S     0S     0S     1S     2S    30S    92S    97S    29S     2S     0S     0S
USC00326255           0C     0C     0C     0C     1C    16C    52C    44C    10C     1C     0S     0C
USC00326315           0S     0S     0S     1S     3S    21S    80S    78S    18C -7777S     0S     0S
USC00326365           0S     0S     0S     0S     1S    16S    59S    58S    13S     1S     0S     0S
USC00326620           0R     0R     0R     1S     8S    26S    56S    43S    10S     0S     0R     0R
USC00326857           0R     0R     0R     1R     6R    25R    51R    40R     7R     1R     0R     0R
USC00327027           0C     0S     0C     0C     3C    11C    17C    23C     4C -7777C     0C     0C
USC00327047           0R     0R     0R     1R     2R    20R    58R    66R    10R     0R     0R     0R
USC00327281           0R     0R     0R     1R     5R    16R    35R    41R    12R     1R     0R     0R
USC00327311           0S     0S     0S     2S     4S    25S    94S    87S    23S     1S     0S     0S
USC00327530           0C     0C     0C     1C     2C    17C    77C    65C    13C -7777C     0C     0C
USC00327585           0Q     0Q     0Q     1Q     1Q     7Q    41Q    41Q    11Q     0Q     0Q     0Q
USC00327655           0Q     0Q     0Q     0Q     1Q     8Q    28Q    30Q     6Q     0Q     0Q     0Q
USC00327664           0S     0S     0S     0S     1S     5S     6S    13S     1S     0S     0S     0S
USC00327704           0S     0C     0C -7777C     4S    18S    30S    40S     7C     0S     0C     0S
USC00327986           0R     0R     0R -7777R     2R     5R    14R    20R     4R     0R     0R     0R
USC00328276           0C     0C     0C     0C     2C    16S    34C    49C    11C     1C     0C     0C
USC00328366           0R     0R     0R     1R     3R    13R    47R    56R    11R     1R     0R     0R
USC00328415           0R     0R     0R     0R     1R    11R    40R    40R     7R -7777R     0R     0R
USC00328660           0Q     0Q     0Q     0Q     2Q    10Q    88Q    87Q    20Q     1Q     0Q     0Q
USC00328737           0C     0C     0C     1C     8S    32S    78C    89C    23S     1S     0C     0C
USC00328792           0S     0C     0S -7777C     5C    18S    45S    55S     9S -7777S     0C     0C
USC00328812           0C     0C     0C -7777C     2C    21S    90C    93C    23C     1C     0C     0C
USC00328840           0S     0S     0S     1C     2C    22C    52S    59S    14S     1C     0C     0S
USC00328850           0R     0R     0R     1R     5R    27R    68R    75R    15R     1R     0R     0R
USC00328853           0R     0R     0R     0R     0R     4R    24R    23R     4R     0R     0R     0R
USC00328872           0S     0S     0S -7777S     1S    15S    54S    61S    11S     1S     0S     0S
USC00328913           0C     0C     0C     1C     5C    18C    33C    45C     9C -7777C     0C     0C
USC00328937           0C     0S     0S     0C     4C    17S    37C    34S     6S -7777C     0C     0C
USC00328990           0R     0R     0R -7777R     2R    14R    42R    47R    11R     1R     0R     0R
USC00329100           0R     0R     0R     1R     5R    30R    57R    48R    10R     1R     0R     0R
USC00329195           0S     0S     0S     0S     4S    20S    58S    63S    15S     1S     0S     0S
USC00329233           0R     0R     0R     1R     4R    22R    79R    83R    17R     2R     0R     0R
USC00329246           0S     0C     0C     1C     4S    29S    97C   107C    30C     1S     0C     0S
USC00329333           0S     0C     0S     1S     6C    19C    37C    56C     8S -7777S     0C     0C
USC00329400           0S     0S     0S -7777S     3S    15S    35S    48S    11S -7777S     0S     0S
USC00329430           0C     0C     0C     1C     5S    35S    97C   107S    29C     2C     0S     0S
USC00329445           0C     0C     0C     0C     4C    14C    32S    42C     6C -7777C     0C     0C
USC00329455           0S     0S     0R -7777S -7777R    11R    37R    40R    10R -7777S     0S     0S
USC00329515           0R     0R     0R     0R     1R     9R    41R    36R     9R -7777R     0R     0R
USC00330061           0R     0R     0R     0R     3R    26R    46R    35R     3R     0R     0R     0R
USC00330256           0R     0R     0R     0R     1R    20R    34R    23R     4R     0R     0R     0R
USC00330264           0R     0R     0R     0R     2R     5R    19R     8R     4R     0R     0R     0R
USC00330279           0S     0S     0S -7777S     2S    10S    36S    26S     6S     0S     0S     0S
USC00330430           0R     0R     0R     0R -7777R     8R    23R    26R     5R     0R     0R     0R
USC00330563           0S     0S     0S     0S     0S    14S    24S    20S     8S     0S     0S     0S
USC00330676           0R     0R     0R     0R     5R    23R    50R    38R    12R     0R     0R     0R
USC00330862           0S     0S     0C     0C     4S    32S    51S    28S    11S     0S     0S     0S
USC00331042           0Q     0Q     0Q     0Q     0Q    18Q    48Q    22Q    10Q     0Q     0Q     0Q
USC00331072           0C     0C     0S     0S     2S    24S    35S    24S     6S     0S     0C     0C
USC00331152           0S     0S     0S     0S     0S     3S    12S    13S     3S     0S     0S     0S
USC00331175           0Q     0Q     0Q     0Q     0Q     3Q    20Q    21Q     9Q     1Q     0Q     0Q
USC00331197           0C     0S     0S     1S     6S    29S    53S    49S    13S -7777S     0S     0S
USC00331245           0R     0R     0R     0R     0R     8R    24R    18R     2R     0R     0R     0R
USC00331288           0R     0S     0S -7777S     0S    12R    35R    34R    14R     0R     0R     0R
USC00331390           0S     0S     0S     0S     1S    20S    34S    21S     9S     0S     0S     0S
USC00331404           0S     0S     0S     0S     1S    22S    33S    29S     9S     0S     0S     0S
USC00331458           0C     0C     0C     0C -7777C     8C    19C    12C     2C     0C     0C     0C
USC00331515           0R     0R     0R     0R     1R    21R    55R    51R    16R     0R     0R     0R
USC00331528           0R     0R     0R     1R     3R    35R    59R    59R    21R     1R     0R     0R
USC00331536           0S     0S     0S     0S     2S    27S    73S    69S    21S     1S     0S     0S
USC00331541           0S     0S     0C     0C     0C     7S    22C    16S     1S     0C     0C     0C
USC00331550           0S     0S     0S     0S     3S    33S    65S    65S    23S     1S     0S     0S
USC00331592           0S     0S     0S     1S     3S    27S    52S    45S    15S     1S     0S     0S
USC00331783           0R     0R     0S     0S     8R    46S    74S    61S    20S     1R     0R     0R
USC00331890           0C     0C     0S     1C     1C    14C    31S    31S     7C     0C     0C     0C
USC00331905           0S     0S     0S     0S     1S    11S    25S    23S     6S     0S     0S     0S
USC00332044           0C     0C     0C     0C -7777C    12C    30C    22C     8C     0C     0C     0C
USC00332067           0S     0S     0C     1C    12C    71S   112S    88C    26S     1C     0S     0S
USC00332098           0C     0C     0C -7777C     5C    33C    55C    36S    10C -7777C     0S     0C
USC00332119           0R     0R     0R     1R     5R    36R    55R    53R    19R     0R     0R     0R
USC00332160           0R     0R     0R     0R     2R    20R    46R    36R     4R     0R     0R     0R
USC00332251           0C     0C     0C -7777C     0C     5C    21S    10S     3C     0C     0C     0C
USC00332485           0C     0C     0C     0S     1S    30C    54S    48C    18C     0C     0C     0S
USC00332599           0S     0S     0S     0S     4S    39S    67S    40S     9S -7777S     0S     0S
USC00332651           0R     0R     0R     0R     7R    56R   112R   100R    28R     1R     0R     0R
USC00332791           0S     0S     0S     0S     6S    35S    51S    32S    10S     0S     0S     0S
USC00332928           0S     0S     0S     0S     3S    34S    57S    62R    16S     0S     0S     0S
USC00332956           0S     0C     0C -7777C     0C    14S    22S    15S     4S     0S     0S     0S
USC00332974           0S     0R     0R     0R     4R    41R    63R    34R    14R     1R     0R     0R
USC00332976           0R     0R     0R     0R     6R    36R    48R    24R     9R     0R     0R     0R
USC00333021           0Q     0Q     0Q     0Q     0Q    18Q    33Q    34Q    14Q     0Q     0Q     0Q
USC00333029           0S     0S     0S     5S    24S    91S   148S   129S    44S     3S     0S     0S
USC00333375           0S     0C     0C     0C -7777C    23C    35C    27C    10C -7777C     0S     0S
USC00333500           0C     0C     0C -7777C     1C    11C    34C    34C     8S     0C     0C     0C
USC00333722           0R     0R     0R     0R     7R    45R    54R    44R    12R     0R     0R     0R
USC00333758           0S     0S     0S     0S     0S     8S    20S    21S     8S -7777S     0S     0S
USC00333780           0S     0C     0C     0C     0C     5C    14S     6S     1C     0C     0S     0S
USC00333874           0S     0S     0S     0S     7S    37S    53S    34S    11S -7777S     0S     0S
USC00333987           0R     0R     0R     1R    11R    43R    72R    66R    20R     0R     0R     0R
USC00334004           0R     0R     0R     4R     0R    19R    46R    45R    12R     0R     0R     0R
USC00334189           0S     0C     0S     1C     6S    36C    55C    40S    12C     0S     0S     0S
USC00334260           0R     0R     0R     0R     6R    14R    23R    16R     2R     0R     0R     0R
USC00334383           0R     0R     0R     1R     1R    16R    45R    39R     8R     0R     0R     0R
USC00334403           0R     0R     0R     0R     4R    44R    63R    55R    21R     1R     0R     0R
USC00334551           0S     0S     0S     0C     2C    21S    37C    24S     8S     0S     0S     0C
USC00334672           0R     0R     0R     0R     4R    16R    39R    36R    12R     0R     0R     0R
USC00334681           0R     0R     0R -7777R     3R    25R    48R    36R    10R     0R     0R     0R
USC00334874           0S     0S     0S     0S     1S    14S    21S    20S     6S     0S     0S     0S
USC00334927           0S     0S     0S -7777S     3S    22S    55S    48S    13S     0S     0S     0S
USC00334942           0S     0S     0S     0S     2S    25S    41S    35S    11S     0S     0S     0S
USC00334979           0S     0S     0S     0S     5S    32C    54C    43C    14C     1C     0S     0S
USC00335041           0C     0C     0C     1S     3S    15C    46C    42S    14C     1C     0S     0C
USC00335188           0Q     0Q     0Q     2Q     4Q    39Q    97Q    98Q    30Q     0Q     0Q     0Q
USC00335268           0R     0R     0R     1R     7R    44R    98R    80R    21R     0R     0R     0R
USC00335297           0R     0R     0R     0R     1R    19R    43R    26R     8R     0R     0R     0R
USC00335315           0S     0C     0S     0S     0S     7S    21S    12S     1S     0S     0S     0S
USC00335356           0R     0R     0R     0R     3R    34R    57R    56R     6R     0R     0R     0R
USC00335438           0C     0C     0C     0C     3C    26C    48C    22C     8C     0C     0C     0C
USC00335669           0R     0R     0R     0R     5R    29R    43R    27R    10R     0R     0R     0R
USC00335747           0S     0S     0S     0S -7777S    19S    40S    32S     7S     0S     0S     0S
USC00335857           0S     0S     0S -7777S     1S    14S    39S    30S    10S     0S     0S     0S
USC00335894           0R     0R     0R     1R     3R    23R    46R    40R    10R     0R     0R     0R
USC00335939           0R     0R     0R -7777R     3R    23R    51R    39R    10R -7777R     0R     0R
USC00336118           0S     0S     0S     0S     3R    25R    42R    26R     9S     0S     0S     0S
USC00336196           0S     0S     0S     0S     1S    20S    36S    21S     4S     0S     0S     0S
USC00336389           0S     0S     0S -7777S     1R     6R    11R     6R     2R     0R     0S     0S
USC00336405           0C     0C     0C -7777C     6C    28C    49S    32C     9S     0S     0S     0S
USC00336465           0C     0S     0S     0S     3S    24C    46C    26C    12C     0C     0C     0C
USC00336600           0C     0C     0C     2S     2S    11S    42S    39C    14C     1C     0C     0C
USC00336650           0Q     0Q     0Q     0Q     2Q    15Q    51Q    33Q     2Q     0Q     0Q     0Q
USC00336781           0C     0C     0S     2C     5C    42C    82C    81S    21S     1S     0C     0C
USC00336882           0R     0R     0R     0R     1R     6R    20R    11R     5R     0R     0R     0R
USC00337120           0R     0R     0R     0R     2R    37R    73R    76R    20R     0R     0R     0R
USC00337559           0Q     0Q     0Q     3Q     0Q     9Q    30Q    30Q    16Q     0Q     0Q     0Q
USC00337693           0S     0S     0S     0S     2S    25S    45S    36S    15S -7777S     0S     0S
USC00337857           0R     0R     0R     2R     9R    58R   101R    95R    31R     1R     0R     0R
USC00337935           0S     0S     0S     0S     1C    23S    42S    37C    12C     0C     0C     0C
USC00338025           0S     0S     0S     0S -7777S    10S    29S    25S     5S     0S     0S     0S
USC00338313           0S     0S     0S -7777S     3S    34S    50S    35S    10S -7777S     0S     0S
USC00338366           0R     0R     0R     1R    12R    56R    81R    53R    17R     0R     0R     0R
USC00338534           0S     0S     0S     0S     4S    29C    47S    33S    10S     0S     0S     0S
USC00338552           0S     0S     0S     0S     1S    28S    53S    39S    10S     0S     0S     0S
USC00338609           0S     0S     0C     0C     7C    33C    57C    40C    14S     0C     0S     0C
USC00338769           0C     0C     0C     0C     0C    11C    31C    20C     3C     0C     0C     0C
USC00338794           0R     0R     0R -7777R     1R    12R    24R    35R     8R     0R     0R     0R
USC00338810           0R     0R     0R     1R     5R    24R    62R    53R    15R     1R     0R     0R
USC00338822           0S     0C     0C     0C     0C    22C    35S    17S     7S     0C     0C     0C
USC00338830           0S     0S     0S     1S     5S    37S    77S    72S    19S     1S     0S     0S
USC00338951           0C     0C     0S     0C     4C    38C    59S    51C    16C     0C     0C     0C
USC00339219           0S     0S     0S     0S     1S    16S    40S    37S    12S -7777S     0S     0S
USC00339299           0Q     0Q     0Q     0Q     0Q    11Q    25Q    25Q     2Q     0Q     0Q     0Q
USC00339312           0C     0C     0C     0C     3C    17C    32C    27C     6C     0C     0C     0C
USC00339361           0S     0S     0S     0S     0S    16S    30S    25S    10S -7777S     0S     0S
USC00340010           0Q     0Q     0Q     0Q    20Q    90Q   220Q   215Q    72Q     5Q     0Q     0Q
USC00340017           0S     0S -7777S     2S    14S    99S   248S   237S    84S     4S     0S     0S
USC00340028           0Q     0Q     0Q     7Q     5Q    55Q   200Q   202Q    41Q     2Q     0Q     0Q
USC00340179           0S     0S     5S    19S    72S   183C   269C   249S   122C    15S     1S     0S
USC00340184           0S     0S     3S    16S    61S   166S   258S   240S   114S    15S -7777S     0S
USC00340193           0R -7777R     1R    11R    44R   149R   247R   219R   107R    14R     1R     0R
USC00340224           0S     0S -7777S     3S    28S   105S   226S   220S    79S     3S     0S     0S
USC00340256           0S     0R     0S     2S     8S    86S   221S   229S    88S     4S     0S     0S
USC00340292           0S     0S     1S     3R    28S   131R   243S   248S    95S     7S     0S     0S
USC00340332           0R     0R -7777R     3R    24R    83R   183R   182R    63R     4R -7777R     0R
USC00340391           0Q     1Q     1Q     3Q    14Q    92Q   230Q   228Q   104Q    13Q     0Q     0Q
USC00340535           0R     0R     1R     4R     7R    76R   199R   211R    77R     1R     0R     0R
USC00340546           0Q     0Q     0Q     3Q     5Q    81Q   227Q   206Q    59Q     6Q     0Q     0Q
USC00340567           0R     0R     0R     1R     3R    35R   150R   165R    48R     1R     0R     0R
USC00340593           0S     0S     1S    12S    43S   134S   229S   210C    96C    14S -7777S     0C
USC00340755           0C     0S     0C     2C    13C   114C   226C   214C    84C     3S     0C     0C
USC00340782           0R -7777R     1R     4R    17R   107R   233R   217R    82R     4R     0R     0R
USC00340818           0S     0S     0R     3S    20S   119S   219S   211R    85R     4R     0S     0S
USC00340830           0S     0S -7777S     2C    19S    87S   223S   224S    78S     5S     0S     0S
USC00340908           0C     0C -7777S     4S    35S   139C   227C   185C    69C     2C     0C     0S
USC00340980           0R     0R     0R     2R    11R   101R   224R   243R    95R     4R     0R     0R
USC00341144           0S     0S     1S     4C     7S    56C   183C   192S    59C     2C     0S     0S
USC00341162           0Q     0Q     0Q     0Q    20Q    95Q   210Q   205Q   110Q    15Q     0Q     0Q
USC00341168           0R     0R     0R     5R    22R   114R   225R   244R   102R     7R     0R     0R
USC00341243           0R     0R -7777R    14R    43R   132R   231R   221R   101R    11R -7777R     0R
USC00341445           0R     0R     1R     7R    37R   138R   244R   220R   107R     7R     0R     0R
USC00341504           0R     0R     1R     3R    28R   124R   228R   227R    88R     4R -7777R     0R
USC00341648           0Q     0Q     1Q     2Q    13Q    68Q   215Q   216Q    88Q     6Q     0Q     0Q
USC00341684           0S     0S     1S     7S    31R   133S   246S   231R   106S    11S     0S     0R
USC00341706           0S     0S     1S     8S    62S   182S   271S   258S   126S    18S     0S     0S
USC00341724           0S     0S     1S     7S    38S   157S   245S   227S   101S     8S     0S     0S
USC00341745           0C -7777C     2C     3S    16S    98S   222S   231C    98S     7C     0C     0S
USC00341750           0S     0S -7777S     9S    50S   170S   266C   257S   118S    14S     0C     0S
USC00341828           0S     0S     1S     2S    10S    79S   205S   203C    72C     2C     0S     0S
USC00341902           0R     0R     0R     8R    15R    97R   217R   226R    79R     1R     1R     0R
USC00341909           0R     0R     1R     5R    33R   134R   242R   231R    88R     5R     0R     0R
USC00342011           0Q     0Q     0Q     4Q     3Q    85Q   230Q   228Q   101Q     6Q     0Q     0Q
